,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,provinceID,lockdate,label
7704,46,2021-07-15,40,1.0,1707.0,48.0,,,
7705,35,2021-07-15,143,10.0,29085.0,168.0,,,
7706,24,2021-07-15,65,1.0,17212.0,67.0,,,
7707,10,2021-07-15,23,0.0,429.0,0.0,,,
7708,13,2021-07-15,7,0.0,756.0,1.0,,,
7709,12,2021-07-15,0,0.0,3766.0,6.0,,,
7710,11,2021-07-15,0,0.0,189.0,0.0,,,
7711,60,2021-07-15,6,0.0,0.0,17.0,,,
7712,61,2021-07-15,0,0.0,41.0,0.0,,,
7713,62,2021-07-15,0,0.0,12.0,0.0,,,
7714,99,2021-07-15,0,0.0,0.0,0.0,,,
7715,1,2021-07-15,425,14.0,65627.0,401.0,,,
7716,59,2021-07-16,45,0.0,7721.0,49.0,,,
7717,48,2021-07-16,41,2.0,6216.0,38.0,,,
7718,47,2021-07-16,21,2.0,1573.0,12.0,,,
7719,46,2021-07-16,39,0.0,1722.0,52.0,,,
7720,35,2021-07-16,159,10.0,31329.0,189.0,,,
7721,24,2021-07-16,83,3.0,14856.0,106.0,,,
7722,10,2021-07-16,0,0.0,310.0,0.0,,,
7723,13,2021-07-16,2,0.0,745.0,2.0,,,
7724,12,2021-07-16,0,0.0,3438.0,14.0,,,
7725,11,2021-07-16,0,0.0,192.0,0.0,,,
7726,60,2021-07-16,7,0.0,0.0,9.0,,,
7727,61,2021-07-16,0,0.0,33.0,0.0,,,
7728,62,2021-07-16,0,0.0,25.0,0.0,,,
7729,99,2021-07-16,0,0.0,0.0,0.0,,,
7730,1,2021-07-16,397,17.0,68160.0,471.0,,,
7731,59,2021-07-17,56,0.0,3909.0,0.0,,,
7732,48,2021-07-17,49,0.0,6365.0,0.0,,,
7733,47,2021-07-17,35,0.0,1167.0,55.0,,,
7734,46,2021-07-17,59,0.0,3086.0,58.0,,,
7735,35,2021-07-17,176,3.0,28126.0,203.0,,,
7736,24,2021-07-17,0,0.0,0.0,0.0,,,
7737,10,2021-07-17,0,0.0,427.0,0.0,,,
7738,13,2021-07-17,0,0.0,778.0,0.0,,,
7739,12,2021-07-17,0,0.0,2679.0,3.0,,,
7740,11,2021-07-17,0,0.0,183.0,0.0,,,
7741,60,2021-07-17,5,0.0,0.0,6.0,,,
7742,61,2021-07-17,0,0.0,23.0,0.0,,,
7743,62,2021-07-17,0,0.0,7.0,0.0,,,
7744,99,2021-07-17,0,0.0,0.0,0.0,,,
7745,1,2021-07-17,380,3.0,46674.0,325.0,,,
7746,59,2021-07-18,60,0.0,0.0,0.0,,,
7747,48,2021-07-18,43,0.0,0.0,0.0,,,
7748,47,2021-07-18,36,0.0,990.0,114.0,,,
7749,46,2021-07-18,40,1.0,0.0,60.0,,,
7750,35,2021-07-18,177,6.0,0.0,166.0,,,
7751,24,2021-07-18,138,0.0,0.0,0.0,,,
7752,10,2021-07-18,0,0.0,0.0,0.0,,,
7753,13,2021-07-18,1,0.0,635.0,0.0,,,
7754,12,2021-07-18,3,0.0,2322.0,0.0,,,
7755,11,2021-07-18,0,0.0,0.0,0.0,,,
7756,60,2021-07-18,0,0.0,0.0,0.0,,,
7757,61,2021-07-18,0,0.0,0.0,0.0,,,
7758,62,2021-07-18,0,0.0,0.0,0.0,,,
7759,99,2021-07-18,0,0.0,0.0,0.0,,,
7760,1,2021-07-18,498,7.0,4023.0,340.0,,,
7761,59,2021-07-19,40,2.0,13699.0,154.0,,,
7762,48,2021-07-19,38,2.0,10875.0,102.0,,,
7763,47,2021-07-19,17,0.0,902.0,37.0,,,
7764,46,2021-07-19,36,0.0,2658.0,56.0,,,
7765,35,2021-07-19,130,0.0,36197.0,153.0,,,
7766,24,2021-07-19,0,0.0,40986.0,142.0,,,
7767,10,2021-07-19,4,0.0,546.0,0.0,,,
7768,13,2021-07-19,0,0.0,371.0,1.0,,,
7769,12,2021-07-19,0,0.0,2758.0,1.0,,,
7770,11,2021-07-19,0,0.0,216.0,0.0,,,
7771,60,2021-07-19,0,0.0,0.0,0.0,,,
7772,61,2021-07-19,0,0.0,34.0,0.0,,,
7773,62,2021-07-19,0,0.0,0.0,0.0,,,
7774,99,2021-07-19,0,0.0,0.0,0.0,,,
7775,1,2021-07-19,265,4.0,109242.0,646.0,,,
7776,59,2021-07-20,76,0.0,6819.0,37.0,,,
7777,48,2021-07-20,69,2.0,4345.0,66.0,,,
7778,47,2021-07-20,22,0.0,1151.0,42.0,,,
7779,46,2021-07-20,25,0.0,1282.0,45.0,,,
7780,35,2021-07-20,127,2.0,11567.0,126.0,,,
7781,24,2021-07-20,0,0.0,12232.0,0.0,,,
7782,10,2021-07-20,0,0.0,208.0,1.0,,,
7783,13,2021-07-20,0,0.0,395.0,1.0,,,
7784,12,2021-07-20,0,0.0,2050.0,0.0,,,
7785,11,2021-07-20,0,0.0,117.0,0.0,,,
7786,60,2021-07-20,20,0.0,0.0,21.0,,,
7787,61,2021-07-20,0,0.0,4.0,0.0,,,
7788,62,2021-07-20,0,0.0,45.0,0.0,,,
7789,99,2021-07-20,0,0.0,0.0,0.0,,,
7790,1,2021-07-20,339,4.0,40215.0,339.0,,,
7791,59,2021-07-21,78,0.0,6822.0,43.0,,,
7792,48,2021-07-21,81,0.0,5010.0,38.0,,,
7793,47,2021-07-21,53,0.0,1683.0,19.0,,,
7794,46,2021-07-21,41,1.0,1089.0,25.0,,,
7795,35,2021-07-21,135,4.0,13586.0,151.0,,,
7796,24,2021-07-21,0,0.0,14837.0,0.0,,,
7797,10,2021-07-21,0,0.0,255.0,0.0,,,
7798,13,2021-07-21,0,0.0,691.0,0.0,,,
7799,12,2021-07-21,7,0.0,2625.0,2.0,,,
7800,11,2021-07-21,0,0.0,170.0,0.0,,,
7801,60,2021-07-21,5,0.0,0.0,16.0,,,
7802,61,2021-07-21,0,0.0,52.0,0.0,,,
7803,62,2021-07-21,0,0.0,19.0,0.0,,,
7804,99,2021-07-21,0,0.0,0.0,0.0,,,
7805,1,2021-07-21,400,5.0,46839.0,294.0,,,
7806,59,2021-07-22,89,0.0,9215.0,36.0,,,
7807,48,2021-07-22,106,2.0,6475.0,77.0,,,
7808,47,2021-07-22,31,0.0,1744.0,20.0,,,
7809,46,2021-07-22,52,1.0,1940.0,431.0,,,
7810,35,2021-07-22,185,7.0,20750.0,149.0,,,
7811,24,2021-07-22,99,3.0,15183.0,0.0,,,
7812,10,2021-07-22,0,0.0,331.0,0.0,,,
7813,13,2021-07-22,1,0.0,852.0,0.0,,,
7814,12,2021-07-22,0,1.0,3288.0,0.0,,,
7815,11,2021-07-22,0,0.0,174.0,0.0,,,
7816,60,2021-07-22,7,0.0,0.0,6.0,,,
7817,61,2021-07-22,0,0.0,50.0,0.0,,,
7818,62,2021-07-22,0,0.0,23.0,0.0,,,
7819,99,2021-07-22,0,0.0,0.0,0.0,,,
7820,1,2021-07-22,570,14.0,60025.0,719.0,,,
7821,59,2021-07-23,112,4.0,7394.0,285.0,,,
7822,48,2021-07-23,98,2.0,6622.0,-27.0,,,
7823,47,2021-07-23,52,2.0,1654.0,25.0,,,
7824,46,2021-07-23,41,3.0,1940.0,34.0,,,
7825,35,2021-07-23,192,1.0,19599.0,147.0,,,
7826,24,2021-07-23,101,1.0,15378.0,69.0,,,
7827,10,2021-07-23,0,0.0,305.0,14.0,,,
7828,13,2021-07-23,3,0.0,491.0,1.0,,,
7829,12,2021-07-23,2,0.0,3111.0,1.0,,,
7830,11,2021-07-23,0,0.0,143.0,0.0,,,
7831,60,2021-07-23,17,0.0,0.0,7.0,,,
7832,61,2021-07-23,0,0.0,48.0,0.0,,,
7833,62,2021-07-23,0,0.0,23.0,0.0,,,
7834,99,2021-07-23,0,0.0,0.0,0.0,,,
7835,1,2021-07-23,618,13.0,56708.0,556.0,,,
7836,59,2021-07-24,94,0.0,8174.0,0.0,,,
7837,48,2021-07-24,151,0.0,0.0,0.0,,,
7838,47,2021-07-24,48,1.0,1457.0,19.0,,,
7839,46,2021-07-24,54,1.0,2518.0,43.0,,,
7840,35,2021-07-24,170,3.0,19757.0,150.0,,,
7841,24,2021-07-24,0,0.0,0.0,0.0,,,
7842,10,2021-07-24,0,0.0,358.0,0.0,,,
7843,13,2021-07-24,0,0.0,714.0,0.0,,,
7844,12,2021-07-24,0,0.0,2872.0,0.0,,,
7845,11,2021-07-24,0,0.0,164.0,0.0,,,
7846,60,2021-07-24,0,0.0,0.0,0.0,,,
7847,61,2021-07-24,0,0.0,18.0,0.0,,,
7848,62,2021-07-24,0,0.0,13.0,0.0,,,
7849,99,2021-07-24,0,0.0,0.0,0.0,,,
7850,1,2021-07-24,517,5.0,36045.0,212.0,,,
7851,59,2021-07-25,79,0.0,0.0,0.0,,,
7852,48,2021-07-25,142,0.0,0.0,0.0,,,
7853,47,2021-07-25,27,0.0,1040.0,31.0,,,
7854,46,2021-07-25,32,1.0,0.0,24.0,,,
7855,35,2021-07-25,172,2.0,0.0,144.0,,,
7856,24,2021-07-25,223,0.0,0.0,0.0,,,
7857,10,2021-07-25,0,0.0,0.0,0.0,,,
7858,13,2021-07-25,0,0.0,589.0,4.0,,,
7859,12,2021-07-25,0,0.0,2465.0,0.0,,,
7860,11,2021-07-25,0,0.0,0.0,0.0,,,
7861,60,2021-07-25,0,0.0,0.0,0.0,,,
7862,61,2021-07-25,0,0.0,0.0,0.0,,,
7863,62,2021-07-25,0,0.0,0.0,0.0,,,
7864,99,2021-07-25,0,0.0,0.0,0.0,,,
7865,1,2021-07-25,675,3.0,4094.0,203.0,,,
7866,59,2021-07-26,94,1.0,14952.0,173.0,,,
7867,48,2021-07-26,94,0.0,19978.0,103.0,,,
7868,47,2021-07-26,44,0.0,931.0,23.0,,,
7869,46,2021-07-26,8,0.0,3060.0,37.0,,,
7870,35,2021-07-26,119,3.0,33033.0,137.0,,,
7871,24,2021-07-26,75,1.0,40391.0,235.0,,,
7872,10,2021-07-26,0,0.0,528.0,0.0,,,
7873,13,2021-07-26,1,0.0,501.0,1.0,,,
7874,12,2021-07-26,1,0.0,2261.0,0.0,,,
7875,11,2021-07-26,0,0.0,244.0,0.0,,,
7876,60,2021-07-26,0,0.0,0.0,0.0,,,
7877,61,2021-07-26,0,0.0,45.0,0.0,,,
7878,62,2021-07-26,0,0.0,10.0,0.0,,,
7879,99,2021-07-26,0,0.0,0.0,0.0,,,
7880,1,2021-07-26,436,5.0,115934.0,709.0,,,
7881,59,2021-07-27,150,0.0,5428.0,64.0,,,
7882,48,2021-07-27,134,2.0,5372.0,41.0,,,
7883,47,2021-07-27,38,0.0,1234.0,33.0,,,
7884,46,2021-07-27,23,0.0,1268.0,50.0,,,
7885,35,2021-07-27,129,5.0,11930.0,158.0,,,
7886,24,2021-07-27,73,0.0,10557.0,84.0,,,
7887,10,2021-07-27,0,0.0,230.0,0.0,,,
7888,13,2021-07-27,1,0.0,429.0,0.0,,,
7889,12,2021-07-27,2,0.0,2297.0,6.0,,,
7890,11,2021-07-27,0,0.0,82.0,0.0,,,
7891,60,2021-07-27,28,0.0,0.0,16.0,,,
7892,61,2021-07-27,0,0.0,27.0,0.0,,,
7893,62,2021-07-27,0,0.0,9.0,0.0,,,
7894,99,2021-07-27,0,0.0,0.0,0.0,,,
7895,1,2021-07-27,578,7.0,38863.0,452.0,,,
7896,59,2021-07-28,185,3.0,5722.0,56.0,,,
7897,48,2021-07-28,194,0.0,5428.0,33.0,,,
7898,47,2021-07-28,65,0.0,1824.0,51.0,,,
7899,46,2021-07-28,25,3.0,1151.0,24.0,,,
7900,35,2021-07-28,158,4.0,13644.0,171.0,,,
7901,24,2021-07-28,133,0.0,13767.0,72.0,,,
7902,10,2021-07-28,0,0.0,158.0,30.0,,,
7903,13,2021-07-28,2,0.0,518.0,1.0,,,
7904,12,2021-07-28,0,0.0,2443.0,0.0,,,
7905,11,2021-07-28,0,0.0,198.0,0.0,,,
7906,60,2021-07-28,3,0.0,0.0,6.0,,,
7907,61,2021-07-28,0,0.0,47.0,0.0,,,
7908,62,2021-07-28,0,0.0,7.0,0.0,,,
7909,99,2021-07-28,0,0.0,0.0,0.0,,,
7910,1,2021-07-28,765,10.0,44907.0,444.0,,,
7911,59,2021-07-29,202,0.0,8912.0,54.0,,,
7912,48,2021-07-29,233,0.0,7129.0,47.0,,,
7913,47,2021-07-29,52,0.0,1564.0,16.0,,,
7914,46,2021-07-29,46,2.0,1672.0,15.0,,,
7915,35,2021-07-29,218,3.0,20527.0,169.0,,,
7916,24,2021-07-29,138,0.0,14466.0,88.0,,,
7917,10,2021-07-29,0,0.0,350.0,0.0,,,
7918,13,2021-07-29,4,0.0,657.0,0.0,,,
7919,12,2021-07-29,1,0.0,2732.0,0.0,,,
7920,11,2021-07-29,0,0.0,182.0,0.0,,,
7921,60,2021-07-29,0,0.0,0.0,12.0,,,
7922,61,2021-07-29,0,0.0,53.0,0.0,,,
7923,62,2021-07-29,0,0.0,10.0,0.0,,,
7924,99,2021-07-29,0,0.0,0.0,0.0,,,
7925,1,2021-07-29,894,5.0,58254.0,401.0,,,
7926,59,2021-07-30,243,0.0,7877.0,66.0,,,
7927,48,2021-07-30,187,0.0,7857.0,49.0,,,
7928,47,2021-07-30,58,0.0,1779.0,22.0,,,
7929,46,2021-07-30,46,1.0,1874.0,28.0,,,
7930,35,2021-07-30,226,11.0,19425.0,148.0,,,
7931,24,2021-07-30,125,0.0,14611.0,87.0,,,
7932,10,2021-07-30,0,0.0,237.0,0.0,,,
7933,13,2021-07-30,7,0.0,805.0,0.0,,,
7934,12,2021-07-30,1,0.0,2846.0,2.0,,,
7935,11,2021-07-30,0,0.0,141.0,0.0,,,
7936,60,2021-07-30,14,1.0,0.0,12.0,,,
7937,61,2021-07-30,0,0.0,31.0,0.0,,,
7938,62,2021-07-30,0,0.0,15.0,0.0,,,
7939,99,2021-07-30,0,0.0,0.0,0.0,,,
7940,1,2021-07-30,907,13.0,57498.0,414.0,,,
7941,59,2021-07-31,160,0.0,9455.0,0.0,,,
7942,48,2021-07-31,240,0.0,8285.0,0.0,,,
7943,47,2021-07-31,84,0.0,1810.0,53.0,,,
7944,46,2021-07-31,27,0.0,2398.0,0.0,,,
7945,35,2021-07-31,258,6.0,20993.0,137.0,,,
7946,24,2021-07-31,0,0.0,15370.0,0.0,,,
7947,10,2021-07-31,0,0.0,275.0,0.0,,,
7948,13,2021-07-31,0,0.0,578.0,0.0,,,
7949,12,2021-07-31,0,0.0,2982.0,0.0,,,
7950,11,2021-07-31,0,0.0,138.0,0.0,,,
7951,60,2021-07-31,0,0.0,0.0,0.0,,,
7952,61,2021-07-31,0,0.0,31.0,0.0,,,
7953,62,2021-07-31,0,0.0,11.0,0.0,,,
7954,99,2021-07-31,0,0.0,0.0,0.0,,,
7955,1,2021-07-31,769,6.0,62250.0,190.0,,,
7956,59,2021-08-01,196,0.0,9491.0,0.0,,,
7957,48,2021-08-01,230,0.0,0.0,0.0,,,
7958,47,2021-08-01,43,0.0,1164.0,26.0,,,
7959,46,2021-08-01,34,0.0,1352.0,0.0,,,
7960,35,2021-08-01,218,2.0,19112.0,155.0,,,
7961,24,2021-08-01,347,0.0,14107.0,0.0,,,
7962,10,2021-08-01,0,0.0,221.0,0.0,,,
7963,13,2021-08-01,18,0.0,766.0,0.0,,,
7964,12,2021-08-01,0,0.0,2309.0,0.0,,,
7965,11,2021-08-01,0,0.0,148.0,0.0,,,
7966,60,2021-08-01,0,0.0,0.0,0.0,,,
7967,61,2021-08-01,0,0.0,46.0,0.0,,,
7968,62,2021-08-01,0,0.0,22.0,0.0,,,
7969,99,2021-08-01,0,0.0,0.0,0.0,,,
7970,1,2021-08-01,1086,2.0,48738.0,181.0,,,
7971,59,2021-08-02,185,0.0,8594.0,0.0,,,
7972,48,2021-08-02,147,0.0,0.0,0.0,,,
7973,47,2021-08-02,29,0.0,862.0,51.0,,,
7974,46,2021-08-02,15,0.0,1448.0,0.0,,,
7975,35,2021-08-02,168,1.0,14122.0,129.0,,,
7976,24,2021-08-02,154,0.0,11631.0,346.0,,,
7977,10,2021-08-02,3,0.0,205.0,0.0,,,
7978,13,2021-08-02,0,0.0,346.0,0.0,,,
7979,12,2021-08-02,0,0.0,2407.0,0.0,,,
7980,11,2021-08-02,0,0.0,102.0,0.0,,,
7981,60,2021-08-02,0,0.0,0.0,0.0,,,
7982,61,2021-08-02,0,0.0,13.0,0.0,,,
7983,62,2021-08-02,0,0.0,7.0,0.0,,,
7984,99,2021-08-02,0,0.0,0.0,0.0,,,
7985,1,2021-08-02,701,1.0,39737.0,526.0,,,
7986,59,2021-08-03,201,1.0,6913.0,409.0,,,
7987,48,2021-08-03,126,0.0,0.0,222.0,,,
7988,47,2021-08-03,24,0.0,1060.0,49.0,,,
7989,46,2021-08-03,22,3.0,866.0,109.0,,,
7990,35,2021-08-03,164,1.0,11658.0,151.0,,,
7991,24,2021-08-03,175,0.0,11406.0,107.0,,,
7992,10,2021-08-03,0,0.0,163.0,0.0,,,
7993,13,2021-08-03,11,0.0,422.0,4.0,,,
7994,12,2021-08-03,6,0.0,1987.0,3.0,,,
7995,11,2021-08-03,0,0.0,132.0,0.0,,,
7996,60,2021-08-03,7,1.0,0.0,22.0,,,
7997,61,2021-08-03,1,0.0,10.0,1.0,,,
7998,62,2021-08-03,0,0.0,2.0,0.0,,,
7999,99,2021-08-03,0,0.0,0.0,0.0,,,
8000,1,2021-08-03,737,6.0,34695.0,1077.0,,,
8001,59,2021-08-04,342,0.0,7390.0,124.0,,,
8002,48,2021-08-04,206,0.0,21599.0,100.0,,,
8003,47,2021-08-04,61,1.0,1377.0,26.0,,,
8004,46,2021-08-04,11,0.0,1398.0,28.0,,,
8005,35,2021-08-04,139,11.0,11515.0,155.0,,,
8006,24,2021-08-04,184,0.0,15526.0,96.0,,,
8007,10,2021-08-04,1,0.0,198.0,0.0,,,
8008,13,2021-08-04,2,0.0,418.0,5.0,,,
8009,12,2021-08-04,2,0.0,1665.0,3.0,,,
8010,11,2021-08-04,3,0.0,221.0,0.0,,,
8011,60,2021-08-04,7,0.0,0.0,6.0,,,
8012,61,2021-08-04,0,0.0,18.0,0.0,,,
8013,62,2021-08-04,0,0.0,23.0,0.0,,,
8014,99,2021-08-04,0,0.0,0.0,0.0,,,
8015,1,2021-08-04,958,12.0,61348.0,543.0,,,
8016,59,2021-08-05,402,0.0,8082.0,101.0,,,
8017,48,2021-08-05,397,0.0,5429.0,152.0,,,
8018,47,2021-08-05,70,2.0,1764.0,48.0,,,
8019,46,2021-08-05,37,2.0,1116.0,18.0,,,
8020,35,2021-08-05,213,14.0,17115.0,183.0,,,
8021,24,2021-08-05,305,0.0,16966.0,96.0,,,
8022,10,2021-08-05,0,0.0,247.0,0.0,,,
8023,13,2021-08-05,12,0.0,685.0,3.0,,,
8024,12,2021-08-05,4,0.0,2603.0,0.0,,,
8025,11,2021-08-05,1,0.0,187.0,0.0,,,
8026,60,2021-08-05,6,0.0,0.0,13.0,,,
8027,61,2021-08-05,0,0.0,29.0,0.0,,,
8028,62,2021-08-05,0,0.0,14.0,0.0,,,
8029,99,2021-08-05,0,0.0,0.0,0.0,,,
8030,1,2021-08-05,1447,18.0,54237.0,614.0,,,
8031,59,2021-08-06,464,0.0,10336.0,117.0,,,
8032,48,2021-08-06,369,1.0,7460.0,180.0,,,
8033,47,2021-08-06,87,1.0,1931.0,40.0,,,
8034,46,2021-08-06,25,0.0,1859.0,14.0,,,
8035,35,2021-08-06,340,18.0,23494.0,149.0,,,
8036,24,2021-08-06,218,1.0,18187.0,131.0,,,
8037,10,2021-08-06,2,0.0,232.0,1.0,,,
8038,13,2021-08-06,6,0.0,870.0,1.0,,,
8039,12,2021-08-06,1,0.0,3405.0,3.0,,,
8040,11,2021-08-06,0,0.0,187.0,0.0,,,
8041,60,2021-08-06,7,0.0,0.0,6.0,,,
8042,61,2021-08-06,1,0.0,59.0,0.0,,,
8043,62,2021-08-06,0,0.0,11.0,0.0,,,
8044,99,2021-08-06,0,0.0,0.0,0.0,,,
8045,1,2021-08-06,1520,21.0,68031.0,642.0,,,
8046,59,2021-08-07,422,0.0,11992.0,0.0,,,
8047,48,2021-08-07,398,0.0,7294.0,0.0,,,
8048,47,2021-08-07,139,0.0,1921.0,60.0,,,
8049,46,2021-08-07,29,0.0,2996.0,0.0,,,
8050,35,2021-08-07,378,9.0,23448.0,191.0,,,
8051,24,2021-08-07,0,0.0,0.0,0.0,,,
8052,10,2021-08-07,0,0.0,180.0,0.0,,,
8053,13,2021-08-07,0,0.0,902.0,0.0,,,
8054,12,2021-08-07,0,0.0,3603.0,0.0,,,
8055,11,2021-08-07,0,0.0,233.0,0.0,,,
8056,60,2021-08-07,1,0.0,0.0,7.0,,,
8057,61,2021-08-07,0,0.0,27.0,0.0,,,
8058,62,2021-08-07,0,0.0,7.0,0.0,,,
8059,99,2021-08-07,0,0.0,0.0,0.0,,,
8060,1,2021-08-07,1367,9.0,52603.0,258.0,,,
8061,59,2021-08-08,364,0.0,0.0,0.0,,,
8062,48,2021-08-08,375,0.0,0.0,0.0,,,
8063,47,2021-08-08,81,0.0,1421.0,53.0,,,
8064,46,2021-08-08,38,0.0,0.0,0.0,,,
8065,35,2021-08-08,423,6.0,0.0,232.0,,,
8066,24,2021-08-08,509,0.0,0.0,0.0,,,
8067,10,2021-08-08,0,0.0,0.0,0.0,,,
8068,13,2021-08-08,20,0.0,0.0,0.0,,,
8069,12,2021-08-08,0,0.0,3489.0,0.0,,,
8070,11,2021-08-08,0,0.0,0.0,0.0,,,
8071,60,2021-08-08,0,0.0,0.0,0.0,,,
8072,61,2021-08-08,0,0.0,0.0,0.0,,,
8073,62,2021-08-08,0,0.0,0.0,0.0,,,
8074,99,2021-08-08,0,0.0,0.0,0.0,,,
8075,1,2021-08-08,1810,6.0,4910.0,285.0,,,
8076,59,2021-08-09,293,5.0,22324.0,439.0,,,
8077,48,2021-08-09,244,3.0,15514.0,353.0,,,
8078,47,2021-08-09,56,0.0,1121.0,62.0,,,
8079,46,2021-08-09,29,0.0,2750.0,66.0,,,
8080,35,2021-08-09,325,0.0,35821.0,192.0,,,
8081,24,2021-08-09,250,0.0,48664.0,459.0,,,
8082,10,2021-08-09,0,0.0,452.0,1.0,,,
8083,13,2021-08-09,5,0.0,1591.0,14.0,,,
8084,12,2021-08-09,7,0.0,2430.0,4.0,,,
8085,11,2021-08-09,0,0.0,302.0,0.0,,,
8086,60,2021-08-09,0,0.0,0.0,0.0,,,
8087,61,2021-08-09,0,0.0,42.0,0.0,,,
8088,62,2021-08-09,0,0.0,6.0,0.0,,,
8089,99,2021-08-09,0,0.0,0.0,0.0,,,
8090,1,2021-08-09,1209,8.0,131017.0,1590.0,,,
8091,59,2021-08-10,395,0.0,6947.0,149.0,,,
8092,48,2021-08-10,279,2.0,4464.0,194.0,,,
8093,47,2021-08-10,65,2.0,1301.0,79.0,,,
8094,46,2021-08-10,31,0.0,1271.0,19.0,,,
8095,35,2021-08-10,321,2.0,15805.0,200.0,,,
8096,24,2021-08-10,234,0.0,13078.0,183.0,,,
8097,10,2021-08-10,0,0.0,161.0,1.0,,,
8098,13,2021-08-10,8,0.0,753.0,10.0,,,
8099,12,2021-08-10,1,0.0,1713.0,0.0,,,
8100,11,2021-08-10,2,0.0,113.0,0.0,,,
8101,60,2021-08-10,9,0.0,0.0,11.0,,,
8102,61,2021-08-10,1,0.0,6.0,0.0,,,
8103,62,2021-08-10,0,0.0,5.0,0.0,,,
8104,99,2021-08-10,0,0.0,0.0,0.0,,,
8105,1,2021-08-10,1346,6.0,45617.0,846.0,,,
8106,59,2021-08-11,536,1.0,8437.0,231.0,,,
8107,48,2021-08-11,501,1.0,5424.0,194.0,,,
8108,47,2021-08-11,92,0.0,1864.0,44.0,,,
8109,46,2021-08-11,22,0.0,1308.0,30.0,,,
8110,35,2021-08-11,324,3.0,16479.0,204.0,,,
8111,24,2021-08-11,365,0.0,17865.0,147.0,,,
8112,10,2021-08-11,0,0.0,191.0,0.0,,,
8113,13,2021-08-11,13,0.0,975.0,6.0,,,
8114,12,2021-08-11,3,0.0,2319.0,1.0,,,
8115,11,2021-08-11,2,0.0,216.0,0.0,,,
8116,60,2021-08-11,3,0.0,0.0,4.0,,,
8117,61,2021-08-11,0,0.0,39.0,0.0,,,
8118,62,2021-08-11,0,0.0,17.0,0.0,,,
8119,99,2021-08-11,0,0.0,0.0,0.0,,,
8120,1,2021-08-11,1861,5.0,55134.0,861.0,,,
8121,59,2021-08-12,513,1.0,13486.0,256.0,,,
8122,48,2021-08-12,550,0.0,8613.0,218.0,,,
8123,47,2021-08-12,138,2.0,2279.0,28.0,,,
8124,46,2021-08-12,38,1.0,1843.0,24.0,,,
8125,35,2021-08-12,513,0.0,24772.0,256.0,,,
8126,24,2021-08-12,369,0.0,17916.0,142.0,,,
8127,10,2021-08-12,0,0.0,253.0,0.0,,,
8128,13,2021-08-12,11,0.0,1043.0,14.0,,,
8129,12,2021-08-12,7,0.0,3446.0,2.0,,,
8130,11,2021-08-12,0,0.0,241.0,0.0,,,
8131,60,2021-08-12,2,0.0,0.0,5.0,,,
8132,61,2021-08-12,0,0.0,53.0,1.0,,,
8133,62,2021-08-12,0,0.0,27.0,0.0,,,
8134,99,2021-08-12,0,0.0,0.0,0.0,,,
8135,1,2021-08-12,2141,4.0,73972.0,946.0,,,
8136,59,2021-08-13,717,0.0,12872.0,262.0,,,
8137,48,2021-08-13,582,1.0,8585.0,244.0,,,
8138,47,2021-08-13,125,0.0,2195.0,22.0,,,
8139,46,2021-08-13,21,0.0,1615.0,20.0,,,
8140,35,2021-08-13,510,4.0,22896.0,264.0,,,
8141,24,2021-08-13,426,0.0,18389.0,217.0,,,
8142,10,2021-08-13,4,0.0,195.0,2.0,,,
8143,13,2021-08-13,19,0.0,901.0,3.0,,,
8144,12,2021-08-13,1,0.0,4282.0,0.0,,,
8145,11,2021-08-13,2,0.0,162.0,0.0,,,
8146,60,2021-08-13,9,0.0,0.0,8.0,,,
8147,61,2021-08-13,0,0.0,27.0,0.0,,,
8148,62,2021-08-13,0,0.0,13.0,0.0,,,
8149,99,2021-08-13,0,0.0,0.0,0.0,,,
8150,1,2021-08-13,2416,5.0,72132.0,1042.0,,,
8151,59,2021-08-14,532,0.0,12120.0,0.0,,,
8152,48,2021-08-14,564,0.0,9300.0,0.0,,,
8153,47,2021-08-14,128,0.0,1829.0,63.0,,,
8154,46,2021-08-14,24,0.0,3478.0,0.0,,,
8155,35,2021-08-14,578,2.0,23586.0,260.0,,,
8156,24,2021-08-14,433,1.0,0.0,0.0,,,
8157,10,2021-08-14,0,0.0,245.0,0.0,,,
8158,13,2021-08-14,0,0.0,1112.0,0.0,,,
8159,12,2021-08-14,0,0.0,2601.0,0.0,,,
8160,11,2021-08-14,0,0.0,257.0,0.0,,,
8161,60,2021-08-14,0,0.0,0.0,0.0,,,
8162,61,2021-08-14,0,0.0,43.0,0.0,,,
8163,62,2021-08-14,0,0.0,14.0,0.0,,,
8164,99,2021-08-14,0,0.0,0.0,0.0,,,
8165,1,2021-08-14,2259,3.0,54585.0,323.0,,,
8166,59,2021-08-15,441,0.0,0.0,0.0,,,
8167,48,2021-08-15,451,0.0,0.0,0.0,,,
8168,47,2021-08-15,143,0.0,1839.0,58.0,,,
8169,46,2021-08-15,16,0.0,0.0,0.0,,,
8170,35,2021-08-15,511,0.0,0.0,270.0,,,
8171,24,2021-08-15,321,0.0,0.0,540.0,,,
8172,10,2021-08-15,0,0.0,0.0,0.0,,,
8173,13,2021-08-15,0,0.0,0.0,0.0,,,
8174,12,2021-08-15,0,0.0,2935.0,0.0,,,
8175,11,2021-08-15,0,0.0,0.0,0.0,,,
